smiles_r,human_VDss_L_kg,human_CL_mL_min_kg,human_fup,human_mrt,human_thalf
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,0.00646604224923168,0.6384892569546373,0.33,0.568201724066995,1.1760912590556813
C#CCCCC(=O)c1cc(C(C)(C)C)c([O-])c(C(C)(C)C)c1,1.0791812460476249,0.9493900066449128,,1.3483048630481607,1.705007959333336
C#CCN(Cc1cc2c(=O)nc(C)[n-]c2cc1C)c1ccc(C(=O)NC(CCc2nnn[n-]2)C(=O)[O-])c(F)c1,-0.27572413039921095,-0.5376020021010439,0.01,1.4825877695267675,1.8948696567452525
C#CC[NH+](C)C(C)Cc1ccccc1,0.2787536009528289,1.3010299956639813,0.13,0.2041199826559248,0.11394335230683679
C#C[C@@]1(O)[C@@H](CO)O[C@H](n2ccc(N)nc2=O)[C@@H]1O,0.04139268515822508,0.2041199826559248,,1.0681858617461617,1.0374264979406236
C#C[C@]1(O)C=C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC,-0.3372421683184259,-0.09691001300805639,0.023,0.9822712330395684,1.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3C(=C)C[C@@]21CC,0.4578818967339924,0.3010299956639812,0.02,1.3729120029701067,1.3979400086720377
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC,0.17609125905568124,0.25527250510330607,0.025,1.146128035678238,0.9731278535996987
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,0.714329759745233,1.1961761850399735,,0.7395723444500919,0.36361197989214433
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OS(=O)(=O)[O-])ccc4[C@H]3CC[C@@]21C,0.36172783601759284,0.6720978579357175,0.011,0.9138138523837167,0.9242792860618817
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc([O-])ccc4[C@H]3CC[C@@]21C,0.6334684555795865,0.8450980400142568,0.014,1.0413926851582251,0.9867717342662449
C#C[C@]1(OS(=O)(=O)[O-])CC[C@H]2[C@@H]3CCc4cc([O-])ccc4[C@H]3CC[C@@]21C,-0.21467016498923297,0.11394335230683679,,0.8920946026904804,0.9684829485539351
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(O)=NO)cc23)c1,-0.25181197299379954,1.0788191830988487,,-0.10790539730951958,0.6998377258672457
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-0.11350927482751812,0.22788670461367352,0.07,0.8779469516291882,0.8129133566428556
C/C(=C\[C@H](C(C)C)[NH+](C)C(=O)C(NC(=O)C1CCCC[NH+]1C(C)C)C(C)(C)C)C(=O)[O-],0.10037054511756291,-0.01322826573375516,,1.3324384599156054,1.2430380486862944
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,1.0413926851582251,1.0,0.2,1.255272505103306,1.2304489213782739
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1.1583624920952498,0.3364597338485295,0.22,2.0437551269686796,1.965201701025912
C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)[O-])[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,-0.6382721639824072,0.4065401804339551,,0.17609125905568124,0.25527250510330607
C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC(C(=O)[O-])[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,-0.5528419686577808,0.21748394421390627,,0.4548448600085102,0.38021124171160603
C/C=C/c1cc(OC)c(OC)cc1OC,0.0,0.9444826721501687,,0.2787536009528289,0.568201724066995
C1COC(NC(C2CC2)C2CC2)=[NH+]1,0.6532125137753437,0.8512583487190752,0.9,1.0253058652647702,0.919078092376074
C=C(Br)C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCC[NH+]=C(N)N)n(C)c4)n(C)c3)n(C)c2)n(C)c1,-0.44369749923271273,0.7118072290411911,,0.07918124604762482,0.919078092376074
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c([O-])cc(CCCCC)cc1[O-],0.8254261177678232,1.1319392952104246,,0.9153998352122699,1.3769417571467588
C=C(CC(NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)[O-])C(=O)[O-],-0.15490195998574322,0.4885507165004443,,0.5774917998372253,0.9138138523837167
C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl,-0.585026652029182,0.9395192526186185,,-0.3010299956639812,-0.3010299956639812
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,-0.6020599913279624,-0.5086383061657274,,1.123524980942732,1.0413926851582251
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,,-0.08618614761628333,,,1.6866362692622934
C=C1C=CC=C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]2(C)Oc3c(C)c([O-])c4c(O)c(c5c(c4c3C2=O)NC2(CC[NH+](CC(C)C)CC2)[NH2+]5)NC1=O,0.9684829485539351,0.38021124171160603,0.29,1.8129133566428557,1.568201724066995
C=C1CC[C@@H]2[C@](C)(COC(=O)CCC(=O)[O-])[C@H](OC(=O)CCC(=O)[O-])CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O,-0.8860566476931633,0.3010299956639812,,0.0,0.2787536009528289
C=C1CC[C@@]2(O)[C@H]3Cc4ccc([O-])c5c4[C@@]2(CC[NH+]3CC2CC2)[C@H]1O5,0.9138138523837167,1.1760912590556813,0.65,0.9590413923210936,0.9444826721501687
C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)O[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)C[NH3+])O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,0.1643528557844371,-0.12493873660829995,0.43,1.5118833609788744,1.5774917998372253
C=CC(=O)[NH+]1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.9890046156985368,1.214843848047698,0.03,0.9956351945975499,0.6989700043360189
C=CC1=C(C(=O)[O-])[NH+]2C(=O)C(=NC(=O)C(NOCC(=O)[O-])c3csc(N)n3)[C@H]2SC1,-0.619788758288394,0.0,0.31,0.5910646070264992,0.505149978319906
C=CCC1(C(C)C#CCC)C(=O)[N-]C(=O)N(C)C1=O,0.04139268515822508,1.0791812460476249,0.27,0.17609125905568124,0.2041199826559248
